"nBites","TotalIntake_g","theta","r"
85.467289677481,136.238096029025,18.2638212216877,0.282119600483316
51.0659201983135,150.754191245457,10.7416531154222,0.168459725043167
31.6182996808073,88.5205459230377,9.13146793301101,-0.0333335580311762
79.8175111093323,116.5216523337,28.3742456677156,0.826059329243304
33.6868141230424,122.344157106011,16.4707375280622,0.238378602886166
48.5604580148902,108.394682647222,5.40896494061268,0.0989562378355325
55.8671755490732,143.588375429052,5.19898190142675,0.645528635414902
41.1658023981252,21.4536458232205,9.00124627892826,0.620032401160625
71.4313910879008,126.76619585219,19.7973718426838,0.116403690327861
62.3177487552071,112.389047259631,37.7983451286446,0.142249792408577
39.8986792894461,51.1264397725963,18.4186969545504,0.499128972315474
60.967180083139,138.28651698619,33.0961988341277,0.343151030811453
57.8367756381483,157.440605192271,11.6585396750703,0.644834593918765
45.1080029464482,18.0817392917552,10.6945512447377,0.274846926244177
52.1399199440303,172.14590205502,29.8871907267187,0.322914178118938
53.8303724161297,60.7512849314461,31.2465599774582,0.319110402955379
82.23683579587,131.924521472206,23.7763935429755,0.0326558985543983
42.6412486513291,90.5991654183431,8.3846800549796,0.332291435837712
51.8235372621211,133.750618941966,18.0451447368112,0.444671766386699
81.3347548389313,51.2808303190009,10.372215166637,0.0518435817872822
91.871985866319,178.540247850851,34.7417435766084,0.114323113766945
67.7087766131024,214.658270410923,24.5350057581739,0.503812360391952
33.514441061739,91.4982556762442,30.3789699397838,0.219485833599293
79.8320440551498,145.527556681935,20.9398233616637,0.196258046740724
35.6941964267828,41.6669239450069,10.3138298142443,-0.206478989865983
52.9320530694801,72.7730865624939,23.9147371385024,0.22529782629399
63.4152857661814,203.535343895067,39.6976799146055,0.138143332414159
60.573233305864,67.5218842364315,17.2572605472142,0.209141876318393
68.99594154057,198.786922877127,33.622338734748,0.652567882268791
88.2288214007128,214.639359286644,39.9010655221472,-0.00709140811326286
104.194447267707,230.724022599286,71.5003479377914,-0.18536738816254
40.8622019332451,135.752397183297,40.7287656685897,0.74905324277345
68.4161438836138,90.6400691511402,15.3364484070441,0.0281331562979806
63.3363890887919,166.852876477003,17.4725940485994,0.299041058591565
19.2490162801375,91.6973207374179,10.3741546913729,-0.0455401082196443
80.8824943935631,58.5089704767406,13.615940560502,0.230661735145575
65.6850262645823,78.2060227289315,33.9553960408953,0.0724554991377491
40.0028322056721,53.9017637257628,13.174358276431,0.474948151113692
73.1175580588603,93.5775892191858,13.9901553028555,0.370105962673669
59.657769523535,56.7661548337536,20.3040460987523,0.422068749310606
95.1739237849915,83.4886455507686,1.05280807620675,0.252985773285483
106.972065083774,223.407556216499,19.4197442006571,0.0666981538220123
71.7306919746033,117.774230825568,16.0653523364697,0.133746572854453
70.22530788603,124.802583343761,16.6412926037831,0.145993301915233
111.623863980535,256.151687322492,25.9086237442816,0.249608684671728
54.2854059697145,73.2361059049914,9.73139539969885,0.49049443839818
97.577472470367,100.499357253771,11.6896708405029,0.0703453390034589
64.6336532082389,159.124030249015,21.7112593115882,0.506596338799228
46.8813197817197,29.5601027164019,12.6119961466207,-0.147164467183693
70.9980475541364,221.803772487171,42.7144232549027,0.0274425079458915
11.2444848310774,106.836646741333,9.7761862506954,0.0351142548518409
46.0354309200069,50.5947096989538,24.0969136328968,0.687835807127805
15.9598585546668,66.0118857131363,7.81957051969542,0.456820852242171
47.7087487493541,121.113362820978,19.0853939291601,0.219822958155747
69.5628264961011,164.928437331562,44.1990343879569,-0.122203005073579
60.6111609689817,111.182432363226,12.4109417688759,0.0779062998328386
106.521432682824,134.087360313312,19.480880505185,-0.134416981549712
20.8594658956977,87.854247668086,7.28849276452274,0.0382115013851304
50.9420850763074,105.61471986587,14.9357452294082,0.394004728589462
18.9988498196247,145.406097546526,12.7330398513253,0.45935588186926
46.5544675570038,145.988889764534,31.4633763040891,0.147979145451607
70.1430881850411,175.446304598326,23.6548771304304,0.620828633413932
42.0861316150384,71.8592985443851,16.0463952367119,0.118704191719364
60.6057799743936,125.445972368344,16.9291453237557,0.203164625345365
54.3568850590526,309.056664384565,44.6080939365658,0.0821126455447834
97.1925500840271,139.665438393901,30.2274702844042,-0.00846097950920233
38.6680291779463,17.3606631994395,8.77674398717646,0.448805229733862
34.4113780386682,33.9132707764902,18.3297046300468,-0.183526603243279
41.225703198335,24.9920165603412,19.3995006932725,-0.160525180138362
51.3865625123072,124.275600386347,26.7435227910078,0.247833562940528
70.7264931651035,128.17952141155,25.7994831795386,0.389885456933865
25.0694652722062,39.3513250325881,10.9332078861917,0.610865999477445
60.4946860979181,355.188207541027,27.9197347538919,0.0759314177782352
23.6092284824973,30.7080806909585,17.4320695164319,-0.0775379255989042
77.5131289659984,108.396753033008,36.4931910078322,0.0385249705081516
18.7079266904155,106.180052099117,22.4351170078872,0.116000028675855
31.9633735324025,75.7476048458998,7.48000450302933,0.02966144549507
64.6490766924894,148.361255999936,25.2940141885758,-0.111089840759927
37.5694193058899,94.1152851273054,16.7020755518728,0.0356547799439147
28.7648056719542,196.910928636775,29.1833449174663,-0.122890683954261
57.0108869562367,138.731470139875,23.773616004392,0.509476550034147
46.0870369168645,111.042964994687,43.5446844168366,0.303060050794938
17.3111841534024,121.106064706367,19.8654494645366,0.717357258504419
80.4715605067507,106.048210514533,29.9660232037486,-0.0292388766454914
40.5999837612396,48.0288646581214,36.7999076112286,-0.0477812155548772
44.8472232074753,38.078658780882,11.0883874472641,0.168577617109756
102.100683787374,123.282280319991,19.4767566461576,-0.00896418718135553
83.3522570295823,102.738718097335,15.5547985756138,0.335431983933977
44.1268462715697,120.306673084588,11.9728189780024,0.153061962449799
67.0917151511183,61.3551130949829,19.793417804715,0.109571715940922
97.9150725011357,248.740333474773,40.8526846320901,0.388353984313988
77.6330581699182,105.287839624732,8.99694670649922,0.656055686747162
50.0176150078458,66.7798393279592,0.922411089363855,0.318591669951795
54.2264570883768,16.9210724382273,8.45745313814916,0.382483668871793
81.8231258512802,182.596204219744,6.74279472045045,0.479810236093823
79.2877000544442,102.386145234184,17.7761645312166,-0.11387453923012
118.436538365804,245.928058189378,41.6113391101571,0.0778391080082552
45.0889675225423,182.130756553601,13.3358150996396,0.677790170563933
28.4539056397188,141.433209845417,20.6503215811497,-0.075596755898357
42.4942821392914,98.2723875609737,10.613243894437,0.223995701183836
85.467289677481,136.238096029025,18.2638212216877,0.282119600483316
51.0659201983135,150.754191245457,10.7416531154222,0.168459725043167
