"nBites","TotalIntake_g","theta","r"
90.5156882712309,233.43953582947,44.4927919939952,0.363593971839257
48.4818401904458,215.089388542409,48.8014540182982,-0.163710940112752
61.6009200435803,67.3329713995051,13.4938058044696,0.138407470201788
85.736222619815,110.715463316328,15.5843578317439,0.304607489706466
40.3226248012985,39.8433536763212,22.0169576478485,-0.0416684715623436
16.77111020672,151.579644106751,15.6282872237859,0.257636151424058
55.4142673902772,136.969274542519,33.9014012856527,0.371845232270038
92.1343752105759,89.7785168375543,26.015981170447,0.603538694416663
81.5269579236782,94.7737615707718,21.1689372414993,0.667611982580068
82.9228569654925,164.185795765672,22.4011725894114,0.0343218035793255
56.1080644177241,101.410806269972,16.2803709841707,-0.0599702518861868
90.7079001474364,245.615474290327,41.8134350684725,-0.026848080466902
42.4531221666044,61.5758255187129,45.1257953850643,-0.500985501502056
60.6358985374662,81.7531940173102,23.6918005507531,0.154748280251255
52.9525318840043,102.46715887084,14.0748059570727,0.186996119615242
37.0063699500666,10.7243431662648,10.7981025155209,0.213912860091131
28.2697802980671,60.5228506552263,10.4350510234542,0.18935354823193
52.2587243056372,75.6550296924332,10.0880897681571,0.493063315611201
117.868499429179,281.488812009788,30.0162270033977,0.362255517052052
29.0903133453537,103.868903602912,21.8693548701966,0.341523737741464
82.384916725796,102.714800376742,9.4630924510637,0.104371606624443
63.3649989554365,4.4066465545677,9.48251858528377,-0.0267309638111304
82.928087383472,224.844524228341,30.3616783037437,0.259159354347632
80.3765489214361,102.657490312687,28.2543149485927,0.301287962630039
49.0742507394771,31.9998452514707,19.8161150741123,-0.340176936489001
43.7878704645755,96.0892564144089,27.0195156814236,0.651644489654787
35.0685593230952,124.00656609619,8.92459336508598,0.0652281765152421
78.8348230819266,87.2700015327699,14.2394324719378,-0.0396601029633623
19.1731434544351,18.4833255032854,11.8657517377479,-0.09692263982517
53.6667996430726,139.958848302172,9.70262499454811,0.00280170788936693
18.467311402383,28.8118721938355,13.3335530839879,0.137765714562999
59.1310561476376,130.017679878281,22.0202296949915,0.546997714186871
88.1221847272693,73.7633485806026,12.0927037051822,0.727261792413774
33.2176470003415,52.5096049085958,19.8920306677298,0.064999846203767
45.9741975790262,30.1657780908161,14.2952714869313,-0.260560293398822
81.744914586453,125.919612642625,31.4177515405182,-0.00379027005897162
35.4011028016842,191.230314021298,9.17983244989353,0.118906305658554
23.258389226595,98.5561649342446,4.36532874947009,0.24235212965908
60.2495110687392,128.334679038006,12.902982380332,0.403110421693645
70.8886203499956,36.8927594066016,15.2417856510564,0.242280658594966
86.4789606195717,184.428874488121,22.9525523340396,0.0723656886018037
50.0522015074519,169.33854142867,20.2299678864976,0.722523042361177
64.0211625110461,139.128681964161,23.2045259769084,0.132502903127827
79.3843096068705,127.578770707565,21.7371921864441,0.108774528885898
67.6851296357036,183.708119028227,33.8582916584993,0.062363629738682
56.3117635058974,75.6642962503188,14.6014963233807,0.196831652147764
41.9409106853417,181.0818695865,23.9139238674847,0.594945352949689
42.6387285881852,29.7817634624247,13.1650074716907,-0.118469923683646
78.7747400318717,209.77607231469,26.4337884964023,0.167054079889092
60.5054638476605,132.306202647909,21.172279835906,0.390831603168642
24.6414859026946,121.988317606859,33.8878189671417,0.211151609744643
106.178592738594,162.983470371573,41.5487761229196,0.252313829005404
53.9082873664874,123.075773028409,25.5832077768724,0.178457798767888
25.2458994352482,85.1891904634995,2.80787679842481,0.058937539822813
60.5689617932096,93.6661488076297,20.5176362004432,0.0155815843073884
27.27147502685,98.0942467576263,24.8065524962159,0.244042958181789
19.7384783034365,179.64625383691,30.2999032708661,0.398013739420279
18.3604757437084,6.03997585989681,2.17320598051633,0.954329786582548
51.7159951777314,117.292195645472,16.6957108901118,0.146664947537617
64.2224510876466,164.320256556556,21.1248796550095,0.0194141811797023
81.0468614313971,63.6541200750597,7.11018972111699,0.190751506224951
40.2962835562707,56.4047667934912,15.9859276273592,0.2714129568177
63.3221712170058,182.688462360698,12.0466597420763,0.111623116690907
85.1772847293427,218.286773761587,46.3618271289382,0.334630178479778
37.8893946821155,190.967578538434,32.7171519500719,0.415581965002377
21.4231076897405,66.6102044225731,16.9892305851261,-0.0346849058503169
82.2367825078342,109.457079937017,31.0644968705891,0.488184761196304
39.5198960738782,50.2392118393148,25.7436282221221,0.0826187287379954
39.7811225016649,92.5576184118279,30.1485476346189,0.434608240376963
62.7232449029972,93.9848531409741,13.3484388103384,0.141314012470278
66.7660225992407,203.279348454479,21.7488658168941,0.139604201834289
71.7500511100228,217.900299051216,34.147098854964,0.227734522426128
20.2673317211954,102.783706751824,15.2726680910157,-0.0961593294907607
89.5204631242268,107.810247954657,17.535516017444,0.420712521501333
83.5079904181439,105.59046064081,28.7154487845851,-0.116599329505667
24.3177562330864,81.2055026456285,8.6496867973115,0.586885365843136
59.8792329273514,220.610751826124,46.5867386949808,0.170341305632844
41.2323222138379,52.3547278327794,10.7118109181005,0.331512899840748
46.4646014790615,129.084332011195,15.7428533796162,0.326644034925756
87.1326623887583,12.7277518503912,15.1612979766405,0.319149413756801
