"nBites","TotalIntake_g","int","linear","quad"
44.1796115623898,95.6261122505287,-6.09441803281111,1.47381573751928,0.911136704270212
37.670834369232,96.1273790546732,-3.82063546171093,0.958932032013374,1.3350969947374
62.4615488695157,21.6037666633882,-6.7026221237664,0.89404909046797,0.229981494663781
67.0078734202328,93.8968071766261,-5.78080263081624,-1.35954073672487,1.51303656520609
60.5004543188229,36.9606305915639,0.506226217173325,-1.47567959065933,0.76041945519821
42.1514246223319,38.275126717493,0.584973678461219,1.55828060817384,0.280752638278289
23.1380080154907,133.197390979266,-0.684399464056608,-0.720446140396209,1.91528791108159
65.1650701234408,63.2566386186042,-4.51497086321326,0.714546146366569,1.1499208958233
7.56281540440669,152.194560121185,10.7435399563529,-0.0482764900056587,1.26275870595016
52.8676156303309,21.1812225171956,-2.6415070301448,-0.0558831490826162,0.406278584846774
67.4082683773973,15.1687310351554,-3.90611046214477,-2.47279988258219,0.219780726086935
15.8465654034075,79.3629606088704,2.17927940477181,-1.125390901428,0.937927647343655
56.2645293203868,38.7450423799015,-4.4539245111986,1.26107387891946,0.012004612865076
55.3037885952631,50.9821152735727,-5.12699441129156,-3.42792014900957,0.62078610141893
14.3306645793592,19.7258296941535,-5.51006495812878,-3.10558429688622,0.551631144984455
41.9164412741046,33.7518800650502,-10.5609679962802,-3.2424836961802,0.457431174048631
24.2791894692346,135.909840944546,3.30534318401168,1.62565134922257,1.0286944954281
10.0459873222532,48.6128839197507,4.54339178637561,-2.64732896944316,0.308377528332656
54.4159619705754,50.9672130531231,-5.09410627090064,-1.24831541821182,0.245702900988532
14.5998299519275,23.2904906760218,-7.9424292411195,0.511266228692509,0.238713856719142
21.3024824417006,31.6595287255541,-12.2057821932043,0.272541903857292,0.118493147054131
61.3678296898312,94.7718293944293,-3.24381920018743,-1.03855244743059,1.00362122347716
70.0638874941883,123.274004244587,-5.84880096283211,-1.15751097748228,1.01549240365641
49.5603131285147,66.1685720626349,1.25556023210171,-0.610559998980484,0.990922392200672
52.7962510415952,20.2125177386435,-2.11453055279873,-2.33997218763834,0.909765325908298
45.9693881529286,37.9663681091921,-4.79736024323461,-0.542418060036237,1.15307468098019
55.5747106771313,40.6023107062609,-3.86992111055113,-0.412496124172048,0.588001837114489
46.1867146313057,72.4069327912078,-9.6162831448574,0.646461899607347,0.772610740918799
24.8210197125087,61.339893617757,1.91304034159085,0.396998186805337,0.333447856591379
83.8719236271611,41.1287030992624,0.235956834138196,-1.72900638862883,0.879010878195861
58.9743793937929,44.166125527853,3.89729735345893,-1.02920035495895,0.011811893133429
28.4856406074096,8.62577242032781,2.13845571004747,-3.27615113623376,0.542406513012602
38.6039112887662,72.9748136378959,-1.25508869434432,0.806355910029385,1.22554849344136
20.3409962565877,40.477868009126,0.629854883773563,-1.56374693344078,0.721078086696839
23.4154787895214,44.7258819828327,-0.182507383895965,-3.60291804716744,0.546724995149936
