"nBites","TotalIntake_g","theta","r"
67.310070233643,106.603241140201,35.9584729589908,-0.135605780802609
68.3230703551367,212.648674357729,35.9263662159006,-0.0647075641064971
48.3400638443061,20.7923040170099,1.31599452710224,0.0942462378119232
25.3849344342051,88.227400978619,5.64893386041653,-0.0265082793064355
76.6894262061397,51.4531548942946,31.2051362120178,-0.420866235244783
59.6819444133107,123.769701968894,30.2549744452209,-0.095172861162286
58.0431781929184,177.452925567644,24.2918075604801,0.211050668743979
32.7072589137567,89.3927131254421,14.6416166739673,0.0016723369639042
75.459910653583,231.205159440361,24.8816867638748,0.201984828920607
29.7241577123506,47.8381708473128,9.60641291483975,0.230484881581048
33.8194266341982,86.678609162051,25.250917015469,0.288682607279137
44.1263025183594,138.081725499497,9.3672018735421,0.175642520695243
70.1199008843345,228.291606834789,34.6664002512194,0.302280931021686
60.0826702002961,47.2210646818331,20.4198159971865,-0.0681417710703492
47.4754693793638,30.2027105449438,1.21598794448974,0.454055643747384
30.0061338961622,193.038008434946,14.5843639342504,0.176916816481606
79.2290030787657,81.8757030033773,28.2409026855453,-0.141660755827145
49.6023102601404,56.8782229479296,24.3789131370515,0.834142839109812
72.4608567368232,203.561598259671,52.4682176723421,0.0664282248405625
4.11962131237248,27.9226770864386,13.5254369957995,-0.0633686139279684
17.6579223923636,146.037617780377,36.3810937962185,0.297826177422811
56.4453337136132,158.201410493481,23.1645124661669,0.357408557164074
21.3823777683398,121.173766085457,16.1964081903297,0.116243266023725
100.048954170208,175.48472871586,37.9238384358099,0.221999901922739
95.9334151421928,149.342543216769,19.7984251005281,-0.0865500898853056
37.845250485055,22.3515293099327,34.0339545646463,0.0147248781966367
63.0331106843637,145.02098352824,29.5070721812432,-0.0678898974944575
46.276473060754,209.112646066001,28.4276648358968,0.404837704541896
72.965901336069,194.371936485152,32.5998870533381,0.710937024910675
72.0879976156183,162.381530929272,20.5192132710073,0.177896509065088
52.0104007050158,96.3326867648313,13.6277309819769,0.506917402589347
68.8492680682682,71.0997890550637,13.6538720045266,-0.0410365834012552
51.0755593232481,16.9629107493309,18.3250550256014,0.224475307523843
54.3261517178091,89.8918119871864,14.3116173739828,0.440488021815074
55.4810395519891,108.893518201877,9.76811171701297,0.0293462589853812
65.6446402293767,106.216611228854,21.9447322497761,0.0100133174482637
44.4190022299072,16.5508780749091,15.1782428118423,0.329394686470657
99.2053438679021,244.54937504965,28.556510135619,0.369393663675066
71.8874195130146,100.497105894922,18.206871930539,0.338612445124425
62.436704281787,173.503844131907,20.0394926382357,0.235763871099169
56.2851190951513,67.9491323145635,17.3340792321132,-0.131592554222464
50.4514984256525,133.028935218861,44.6608159122699,0.472956779288798
88.9448423515286,134.350153415245,30.1699138547862,0.236485778452598
46.1253261215082,131.257943964513,30.3362974507148,0.313335173056813
88.583648315206,134.791995377703,24.6134629318392,0.302900027410467
50.8105804376311,103.215215799261,25.4257350696531,0.0747365536052235
60.7621744021274,36.2617374387337,25.5653212382831,0.109691903945128
83.1457622645482,144.713938358731,17.4535081071511,0.16172308928962
69.5124272368081,237.557947738569,17.3539816024412,0.0893212322210219
87.4601834073451,119.766386488738,14.3582374912008,0.453007521922947
46.2510102309289,236.233806379141,24.0572820745676,0.24181849435609
91.2331237379092,104.705574798153,40.3238524997325,0.185933188519939
36.1205504966821,35.7955171248924,29.0224492505623,0.235241610184827
76.5531753814397,151.853422911758,15.5714952717754,0.0050416601741444
64.9393575476175,163.192280930663,35.1062493000523,0.0490186462365801
58.0717653768122,127.862277879947,6.98865253504146,0.295469050533458
105.273984325435,116.98124009884,28.8607292266029,0.908303270923548
25.4360375214151,141.030780039424,22.6694337722499,0.128702701646181
37.0698170862061,93.4544033850304,2.85838523476459,0.203406032838193
48.4853680046803,95.6841761959956,34.9443163601481,0.208075852723443
90.6793491391945,184.499298161956,13.2663188048548,0.21389804428982
9.88945747482607,193.359580931916,31.8203987838022,0.646865616593625
34.6915046469475,109.188926530148,1.1690886048177,0.704395097305621
22.3648828891136,108.427520123972,4.69011632212997,0.155306086297196
