"nBites","TotalIntake_g","int","linear","quad"
26.9540296477442,34.1947177635267,-7.3936731696956,-1.76387993335873,0.427131932231724
36.9964780086588,47.4680956704464,-6.19270203234612,-3.53748800311946,0.575518893286391
55.0134492263707,36.6323082584166,-9.49231611221697,-1.30311146864409,0.231705775873813
58.6773397549491,24.7845705184359,-8.25633589648717,1.4355154349544,0.408641755852639
81.360237289148,66.8192334499171,-0.415441008086187,-2.39454911318971,0.973167190141515
10.2300485706106,6.60722259982566,-5.3057417304916,-1.51086140234666,0.388322775487963
64.5264611855324,50.8398570504517,-8.85032995479272,-3.00592881092465,0.626707157346297
37.2908274502584,108.796545223487,0.767353892155688,1.56659736189506,0.917156101730572
29.8018430123253,116.120262672657,-1.9610494187257,2.26458265840053,1.55840142848719
39.575789533806,11.2259220086546,2.35044821949933,-3.35208431535192,0.0386426921615799
8.26453358459319,31.544518177811,-8.19327103788394,-1.57844353649816,0.60266904868893
35.8185441898468,85.5516398172294,2.84976506856498,-1.91824748350335,1.05566889527838
15.4816836390618,54.920473358801,-2.1162332776142,2.34361986776354,0.304930799499571
41.2850792628812,24.4263736580005,1.59666404414398,-2.48991980531523,0.223117078303839
74.3948777017917,87.9474809515491,0.442744660886311,0.321326760439488,0.980689140641495
52.5820116004745,8.06202744074969,-4.0015751521991,-0.685287845548082,0.372189093134093
47.9340356999437,11.7892716844187,-3.76972495038627,-1.39315723145566,0.0134165488346717
17.5330832782037,72.5916006038732,0.206718566351223,-2.37889958158421,1.3123800221818
20.518382009917,61.1384368484779,-14.4851452020778,-1.22596135914547,0.603898606670475
13.2416739194208,55.3096922960878,0.0880528161082048,1.50672824864633,0.0206617335157859
16.8777044984942,70.7286954207929,0.893779154609562,0.165770451418021,0.699569084879818
64.7358208129014,51.6953318610427,-9.16331402340994,-0.402401179313106,1.405518088347
35.9375699543823,104.251053734239,-2.92835381845097,1.11082553394025,0.79249324323866
40.396404166079,6.23077657700284,-6.10123919381382,-2.16937843649126,0.13224790986185
95.7261481560013,43.3401727578484,-3.72700051811152,-1.37526526004369,0.437273131967283
48.2010844453928,26.952213221169,-2.12315870083793,1.17396903750864,0.0108672592657262
37.0434855900055,112.154121951425,-4.95241939981007,0.74184259686205,1.07327766563988
37.6445857519155,31.838796553264,-0.114800354005204,0.654685554996808,-0.00170658459031237
33.5524504844789,41.0661725060135,-11.3452918248874,1.21653724674092,0.195331466453575
67.5469540336174,28.7674449037213,-0.913146657724651,2.30537347221426,0.0656508827618227
7.03786703266875,102.937055340881,3.20310103684566,1.61095085477491,0.944973648752554
52.3113916303191,34.3671865650236,-1.39186520578868,1.07849875410745,0.251169759678185
39.0726691669672,86.9844016294903,-4.66377114912269,-0.838763006239752,1.42057083294683
28.562072848883,95.7931177368704,-5.07572368144519,2.20418852366452,1.03959805064328
