"model","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","rmse_timing","rmse_timing_nNA","rmse_intake","rmse_intake_nNA","ID"
"FPM_Time",85,136.238096029025,1,18.2638212216877,17.1517375280579,0.282119600483316,0.316308523536107,208.384535686055,0.142819637309081,0,0.759869871132394,0,1
"FPM_Time",51,150.754191245457,1,10.7416531154222,10.9928295442472,0.168459725043167,0.168044055717536,125.030719289826,0.102050961602783,0,0.780977302909933,0,2
"FPM_Time",32,88.5205459230377,1,9.13146793301101,9.7022241583727,-0.0333335580311762,-0.0443534442150849,78.4506473699455,1.25798345774998,0,0.676246619705228,0,3
"FPM_Time",80,116.5216523337,1,28.3742456677156,27.4134369883881,0.826059329243304,0.886498300718907,196.126616423716,0.0665550094501827,0,0.716956148147242,0,4
"FPM_Time",34,122.344157106011,1,16.4707375280622,16.2048692747315,0.238378602886166,0.256506271774674,83.3538137951584,0.199874206787122,0,0.655715930452336,0,5
"FPM_Time",49,108.394682647222,1,5.40896494061268,5.24754513100743,0.0989562378355325,0.100095958141173,120.127553828408,0.172352929818501,0,0.643699903015576,0,6
"FPM_Time",56,143.588375429052,1,5.19898190142675,5.49686923949921,0.645528635414902,0.62448479785027,137.288645649428,0.0603807826717721,0,0.552400811315891,0,7
"FPM_Time",41,21.4536458232205,1,9.00124627892826,10.3562224861234,0.620032401160625,0.608703973144293,100.514893290879,0.160025581346928,0,0.706802620831504,0,8
"FPM_Time",71,126.76619585219,1,19.7973718426838,19.436837598786,0.116403690327861,0.135076513627123,174.062372405633,0.272094671913591,0,0.70492954127575,0,9
"FPM_Time",62,112.389047259631,1,37.7983451286446,37.0980055921415,0.142249792408577,0.138068231377224,151.998128966101,0.0786594189942801,0,0.667538254411132,0,10
"FPM_Time",40,51.1264397725963,1,18.4186969545504,15.9426874919941,0.499128972315474,0.634706342000391,98.0633083117562,0.147007761596473,0,0.702478415531093,0,11
"FPM_Time",61,138.28651698619,1,33.0961988341277,31.2802818604071,0.343151030811453,0.392959542085384,149.546546663583,0.112548381377195,0,0.719458301912607,0,12
"FPM_Time",58,157.440605192271,1,11.6585396750703,11.0042942853363,0.644834593918765,0.675980346317764,142.191796973859,0.0809662483955938,0,0.71663320042022,0,13
"FPM_Time",45,18.0817392917552,1,10.6945512447377,10.0281313434243,0.274846926244177,0.132328549772501,110.321221795036,0.402404056099495,0,0.696043465744563,0,14
"FPM_Time",52,172.14590205502,1,29.8871907267187,28.5898304741854,0.322914178118938,0.347151726951231,127.482300750977,0.0603195281259611,0,0.666569621301571,0,15
"FPM_Time",54,60.7512849314461,1,31.2465599774582,28.6845073320929,0.319110402955379,0.389618588513595,132.385467097505,0.048058442107977,0,0.718569760585812,0,16
"FPM_Time",82,131.924521472206,1,23.7763935429755,23.1185777890802,0.0326558985543983,0.0379154672033104,201.02978664167,0.0751789419645541,0,0.659913398361455,0,17
"FPM_Time",43,90.5991654183431,1,8.3846800549796,8.56042014423082,0.332291435837712,0.33824969132886,105.418056362668,0.113050652190162,0,0.719535284022904,0,18
"FPM_Time",52,133.750618941966,1,18.0451447368112,17.1719656108663,0.444671766386699,0.482535141002904,127.482301326092,0.112353575942683,0,0.757971036699862,0,19
"FPM_Time",81,51.2808303190009,1,10.372215166637,10.2045204233837,0.0518435817872822,0.0912560130833299,198.57819914849,0.598872207235851,0,0.706114347104043,0,20
"FPM_Time",92,178.540247850851,1,34.7417435766084,34.0331647463195,0.114323113766945,0.134605327042811,225.545610717639,0.166955655562907,0,0.765558019206175,0,21
"FPM_Time",68,214.658270410923,1,24.5350057581739,23.961677193729,0.503812360391952,0.522859638077217,166.707636922753,0.0658138716752252,0,0.712471956415188,0,22
"FPM_Time",34,91.4982556762442,1,30.3789699397838,31.1672777253939,0.219485833599293,0.171912453460485,83.3538119874401,0.14842807689359,0,0.578840898363552,0,23
"FPM_Time",80,145.527556681935,1,20.9398233616637,19.7973244647705,0.196258046740724,0.222914581201231,196.126616533986,0.180017324614783,0,0.715874729148383,0,24
"FPM_Time",36,41.6669239450069,1,10.3138298142443,9.61500415822957,-0.206478989865983,-0.149586363555864,88.2569773929345,7.66233173728078,0,0.734303705718518,0,25
"FPM_Time",53,72.7730865624939,1,23.9147371385024,21.4838471577968,0.22529782629399,0.334223157865927,129.933883419879,0.20143343260121,0,0.734329656992641,0,26
"FPM_Time",63,203.535343895067,1,39.6976799146055,40.7235320898374,0.138143332414159,0.129343961461919,154.449717383949,0.0392532383643398,0,0.693274888403763,0,27
"FPM_Time",61,67.5218842364315,1,17.2572605472142,16.7785749457835,0.209141876318393,0.263659833400743,149.546545060941,0.274535588029617,0,0.708190749479488,0,28
"FPM_Time",69,198.786922877127,1,33.622338734748,33.5489073383146,0.652567882268791,0.642707395541129,169.159206665311,0.0306956693762152,0,0.675706971260428,0,29
"FPM_Time",88,214.639359286644,1,39.9010655221472,38.7980652769809,-0.00709140811326286,0.00316963417561072,215.739278673881,0.114279367168667,0,0.685421362894572,0,30
"FPM_Time",104,230.724022599286,1,71.5003479377914,72.8412016708484,-0.18536738816254,-0.200937348312793,254.964601981323,0.412181246377844,0,0.618791870205026,0,31
"FPM_Time",41,135.752397183297,1,40.7287656685897,39.5133086758206,0.74905324277345,0.812448468783805,100.51489093442,0.0633991685598874,0,0.843010088921562,0,32
"FPM_Time",68,90.6400691511402,1,15.3364484070441,14.1736172522628,0.0281331562979806,0.062971317229858,166.707624086437,0.55897310548428,0,0.702973382120363,0,33
"FPM_Time",63,166.852876477003,1,17.4725940485994,17.9411293677637,0.299041058591565,0.281668824385383,154.449710447897,0.140189310619617,0,0.68782914540234,0,34
"FPM_Time",19,91.6973207374179,1,10.3741546913729,9.84730834042784,-0.0455401082196443,-0.0322291573815164,46.5800720148523,2.52440236525164,0,0.517132918963385,0,35
"FPM_Time",81,58.5089704767406,1,13.615940560502,11.9506530398503,0.230661735145575,0.310293093696237,198.578200114924,0.18944286820506,0,0.714563392288713,0,36
"FPM_Time",66,78.2060227289315,1,33.9553960408953,30.9771216648066,0.0724554991377491,0.172956613967563,161.804458656303,0.170427493604798,0,0.704434732055053,0,37
"FPM_Time",40,53.9017637257628,1,13.174358276431,11.2370016708519,0.474948151113692,0.598959655647923,98.0633085743529,0.205295859158084,0,0.718385596895342,0,38
"FPM_Time",73,93.5775892191858,1,13.9901553028555,13.345294749238,0.370105962673669,0.380510450649331,178.965537747237,0.0522544999392404,0,0.690812479170436,0,39
"FPM_Time",60,56.7661548337536,1,20.3040460987523,18.5141105029247,0.422068749310606,0.480178567816074,147.094965309052,0.0573883682169326,0,0.696827044552843,0,40
"FPM_Time",95,83.4886455507686,1,1.05280807620675,1.15803639586552,0.252985773285483,0.237995446430849,232.900357073787,0.318176694476449,0,0.685363675994517,0,41
"FPM_Time",107,223.407556216499,1,19.4197442006571,20.0147056776966,0.0666981538220123,0.0587134701663222,262.319351487682,0.196427789856621,0,0.633180832131277,0,42
"FPM_Time",72,117.774230825568,1,16.0653523364697,15.0420826969624,0.133746572854453,0.160818856481508,176.513955874821,0.270859456099485,0,0.699598306314573,0,43
"FPM_Time",70,124.802583343761,1,16.6412926037831,15.6803353650786,0.145993301915233,0.166989718166229,171.610790506386,0.180914695547983,0,0.706622059781751,0,44
"FPM_Time",112,256.151687322492,1,25.9086237442816,25.4878596682246,0.249608684671728,0.25187489273319,274.577263214873,0.0286316439208154,0,0.683161102010775,0,45
"FPM_Time",54,73.2361059049914,1,9.73139539969885,10.640524720012,0.49049443839818,0.422594631846414,132.385467617919,0.239460088398302,0,0.704852853120848,0,46
"FPM_Time",98,100.499357253771,1,11.6896708405029,10.8361990615958,0.0703453390034589,0.0958376630675048,240.255105628233,0.437691010608387,0,0.712384756122855,0,47
"FPM_Time",65,159.124030249015,1,21.7112593115882,20.4035320962031,0.506596338799228,0.542656947814755,159.352875846929,0.0679972298272855,0,0.756712823970595,0,48
"FPM_Time",47,29.5601027164019,1,12.6119961466207,10.1976711277384,-0.147164467183693,0.0905272512696683,115.224387304558,1.45191714903705,0,0.710320761916347,0,49
"FPM_Time",71,221.803772487171,1,42.7144232549027,43.884056042544,0.0274425079458915,0.0169953493091487,174.06238494712,0.105158980462466,0,0.692223642014922,0,50
"FPM_Time",11,106.836646741333,1,9.7761862506954,10.0257525685651,0.0351142548518409,0.032424525663258,26.9674097598267,0.102967051608298,0,0.464064142711222,0,51
"FPM_Time",46,50.5947096989538,1,24.0969136328968,20.3926746561337,0.687835807127805,0.947816297711688,112.772808631067,0.155395329399896,0,0.720726141425354,0,52
"FPM_Time",16,66.0118857131363,1,7.81957051969542,8.54105419212796,0.456820852242171,0.396343081539675,39.2253244690509,0.355433331833686,0,0.609135904302418,0,53
"FPM_Time",48,121.113362820978,1,19.0853939291601,18.4031147476286,0.219822958155747,0.249244115731676,117.675973643461,0.236666141422986,0,0.696677809330105,0,54
"FPM_Time",70,164.928437331562,1,44.1990343879569,44.1966780906559,-0.122203005073579,-0.112877531035298,171.610792216746,0.44885281364322,0,0.696521464358735,0,55
"FPM_Time",61,111.182432363226,1,12.4109417688759,12.075173771882,0.0779062998328386,0.0791183249326423,149.546546213167,0.160492555016386,0,0.688803811198114,0,56
"FPM_Time",107,134.087360313312,1,19.480880505185,20.1166782950718,-0.134416981549712,-0.139843668029167,262.319353389917,1.89389606801578,0,0.711813107855483,0,57
"FPM_Time",21,87.854247668086,1,7.28849276452274,7.20240408479395,0.0382115013851304,0.0480922973847328,51.4832368899587,1.05421475778305,0,0.656039614697228,0,58
"FPM_Time",51,105.61471986587,1,14.9357452294082,14.4843936569182,0.394004728589462,0.395912424930283,125.030727958365,0.0570361102806617,0,0.683765623296159,0,59
"FPM_Time",19,145.406097546526,1,12.7330398513253,12.5041313685815,0.45935588186926,0.455924071368751,46.5800718406624,0.0699772623976175,0,0.829604076136881,0,60
"FPM_Time",47,145.988889764534,1,31.4633763040891,32.387545074222,0.147979145451607,0.121342099237288,115.224389616316,0.183229323418472,0,0.621825703686853,0,61
"FPM_Time",70,175.446304598326,1,23.6548771304304,23.4361422120419,0.620828633413932,0.640470617299434,171.610789801159,0.051899583010817,0,0.839365586833743,0,62
"FPM_Time",42,71.8592985443851,1,16.0463952367119,14.441019431334,0.118704191719364,0.183514454778771,102.966473652329,0.329619454024678,0,0.707783520673652,0,63
"FPM_Time",61,125.445972368344,1,16.9291453237557,16.2518321108418,0.203164625345365,0.230230420733385,149.546545096122,0.22976297557662,0,0.719344819564236,0,64
"FPM_Time",54,309.056664384565,1,44.6080939365658,44.9976104176103,0.0821126455447834,0.0814634417872159,132.385468394308,0.0396426025634809,0,0.58746966575084,0,65
"FPM_Time",97,139.665438393901,1,30.2274702844042,31.1603207692845,-0.00846097950920233,-0.0164376033511697,237.80352463325,0.0648469085986276,0,0.70645240577356,0,66
"FPM_Time",39,17.3606631994395,1,8.77674398717646,9.44065074808896,0.448805229733862,0.603349866718054,95.6117265240408,0.333820811238492,0,0.69790668811937,0,67
"FPM_Time",34,33.9132707764902,1,18.3297046300468,15.5137250321808,-0.183526603243279,-0.0393201266364087,83.3538120817828,0.458337574146531,0,0.708423929564103,0,68
"FPM_Time",41,24.9920165603412,1,19.3995006932725,14.6018044352531,-0.160525180138362,0.321959233283997,100.514891084332,0.433798632995028,0,0.711787087704054,0,69
"FPM_Time",51,124.275600386347,1,26.7435227910078,25.2119523137617,0.247833562940528,0.291047158245103,125.030738149632,0.180774450253158,0,0.6699344986216,0,70
"FPM_Time",71,128.17952141155,1,25.7994831795386,26.1795034321726,0.389885456933865,0.397941601377398,174.062374726542,0.062331310490384,0,0.767722462086784,0,71
"FPM_Time",25,39.3513250325881,1,10.9332078861917,10.6592182892273,0.610865999477445,0.56029632207501,61.289568078835,0.182718077270032,0,0.681541825184813,0,72
"FPM_Time",60,355.188207541027,1,27.9197347538919,27.6401414009553,0.0759314177782352,0.0804256617522468,147.094966540933,0.173473628854951,0,0.795638068738748,0,73
"FPM_Time",24,30.7080806909585,1,17.4320695164319,14.2175351570986,-0.0775379255989042,0.134920698810311,58.8379850497524,0.508769685668259,0,0.708910282791323,0,74
"FPM_Time",78,108.396753033008,1,36.4931910078322,36.6727439651458,0.0385249705081516,0.012903662228426,191.22345106058,0.194785576696028,0,0.67770348175631,0,75
