"nBites","TotalIntake_g","theta","r"
58.1688487763644,201.804749904752,36.2655366726454,-0.0873188595160085
40.8124540636183,29.3904727187536,5.99919454500454,-0.103409787130799
80.4992814722182,91.149314607834,41.0195646998071,0.117863140526904
94.8188198516361,242.57485643206,22.996892630298,0.102267843596027
125.465847798998,182.630887024697,40.9919942016044,0.437115409738847
42.3834609280175,80.0151328591962,12.4872354604565,0.265580460743434
50.8528758467962,106.127894759431,7.50063338886168,0.271180956307612
69.9369894665031,148.811545782807,16.4867950596647,0.200039683013663
42.4135137943118,110.808158063708,39.1675899807642,-0.0544272156401407
58.3719166271891,113.395385133521,19.2602775007315,0.271745314527395
101.232034691898,151.170160868893,11.4460329000629,0.111585950606839
90.1269418677463,86.7394658934607,24.9092685075661,0.0477003762432766
67.8651814724451,261.274748299886,7.46120296249852,-0.0033054043377948
76.1724589826935,132.502073020019,11.1561494361513,0.0588289420883999
85.878365310623,40.5944553066233,29.1369062044024,0.0524896865239324
79.5950635998382,68.1869955584924,7.56661167311329,0.199152249834983
39.0961576865403,157.769245816172,17.4203437125156,0.261596373619756
85.1125813705255,119.86975722462,19.0668567871428,0.0147453797645908
87.913897111223,177.404033205698,40.6059514513525,0.156101408026844
39.4406376347057,34.4281445523838,24.2751053092769,0.0192411922575228
51.7357743160743,22.5581645383992,2.88214065073828,0.575487006477426
28.0979996213547,50.9134830215688,8.31411107181438,0.00844083123810685
66.1863987516482,64.7858861057313,12.1555348896131,0.0624729070760417
19.5114534540849,14.749958701758,16.9516457243151,0.00778434322872532
56.0168904742457,104.796455329391,23.8946359772807,0.590575720418186
63.3540105237297,191.120196272039,44.818414918457,0.475251909757834
70.0811191934464,175.851985741662,6.99764683851887,0.402918070430378
58.4887157919449,6.86686607808527,7.54922045752538,0.0710855024170675
55.8819019745995,171.838458592652,36.5123466197749,0.693941506204425
44.998440847938,24.7213795283037,4.61380790147243,0.547484997493976
51.6503405533684,66.3832853601708,4.2695560081268,0.613174380746648
66.5886795542262,104.957253215416,19.2059993180266,0.2446552369349
19.6974642204675,76.9076970696174,9.81139912739039,0.798504288419011
47.5456566482544,66.3248984030219,22.3162775742603,-0.0330602741974369
66.6814509300533,95.6661261001352,31.4133869523621,0.313489604284976
73.3180426713542,333.520887746935,42.6146149076927,0.186326373092017
103.740547440971,124.392689358242,31.5178179526657,0.161771467862646
71.2527639606986,160.797116305052,22.0309350128051,0.0300879834662928
75.8049119218501,196.8742641249,31.4511024587655,0.285865123335407
82.2225263558145,163.046462971826,27.4327452573376,0.0155545198418934
52.2245316982299,142.446577672062,41.5329144455974,0.535482827726953
21.5378533341478,99.4420846610374,27.0436160766131,0.17861401029751
27.3246709132601,111.427216649256,35.3462774752225,0.125723366576969
104.178555886241,186.781311278863,22.8258933101942,0.473376162835271
11.0489162205327,59.2430569403681,15.7534976168036,0.0805173207133042
53.1657259607762,132.713705532041,16.9630055696597,0.123079068130215
40.3331507451377,189.115545267914,17.4481247745754,0.414379559989657
91.8574433583292,154.069443466066,27.4600505071819,0.0779104838223785
34.9464926249406,82.3520772639031,14.5869819952496,-0.0480766877349518
93.3105228482016,231.468928089886,17.2318517580154,0.0840929241261369
21.818734201771,52.3763143365881,3.77475477672126,0.440934886739315
53.7641505255739,95.3793083296059,6.1398404702878,0.115919322006751
25.5737658725678,138.940896704789,31.5737123271434,-0.100157921519175
90.92304609588,59.0156788971994,9.46861476676659,0.139643674103076
53.5821881674925,111.570694730393,29.5939554086779,0.0794253169623701
46.2187502653743,126.275257882138,29.947959748457,0.459979422104499
64.0078398480505,145.432259986964,24.8092913424639,0.044338598023217
12.3400579119521,52.0697456433726,2.11467493424549,0.395858516843635
95.7722473833444,155.607087915611,31.0555523020464,0.331602998875822
72.6936566042467,254.200114091247,55.8096877722366,-0.11618353252847
55.7674730547878,148.197273863775,24.7044858104176,-0.0243015572590499
34.4281459533218,127.021691972855,33.8063526365321,0.492668720086189
77.3200985726498,242.525738753459,24.1721634494306,0.59242004032948
25.1725731565382,194.920673449088,24.8030004639509,0.289418544144345
61.8330777125683,131.536086069529,35.073019245171,0.0594133947177847
75.8206857953686,130.846565556252,18.934144603692,-0.135968580028855
60.6167860176298,144.452260299144,5.52703747253738,0.382006335863175
50.3651171992483,165.881292564533,28.0349663890276,0.0761889962020159
87.4841471739688,111.471249902522,28.8704200124346,-0.0819297819650679
34.3096436080388,56.3658718439674,6.00386975611154,0.394083802012729
40.8766670936092,101.610314659707,5.87678164570052,0.365724175370371
9.84928003637988,72.5135247496118,4.20206318738508,0.40092944819167
58.9806322208318,59.4582072066631,22.2516354458211,-0.241220328267089
34.5509166788499,73.4898439640925,16.3191469166836,0.483711250302177
86.4315385873434,72.3996827493446,23.0380080086118,0.90900051440642
45.2433390558544,151.566524400154,17.1271359369333,0.2960234155737
70.7643158583083,107.905747777823,27.5183292164879,0.257530044202308
43.0109836883416,77.2481220478585,4.03509025681925,-0.0180321354410699
79.7793860856505,96.8757281669669,2.01973252616403,0.0795101536726974
74.2722688144535,163.436270598315,26.7686757609322,0.123717224129867
44.6728946631626,77.3288094696248,13.4794445151731,-0.060528483242127
40.8150306352665,78.2211453397107,19.9330292326185,0.24914492721432
44.8333918149928,72.0806430495741,17.9024311678831,0.179512760342075
68.7257191851448,4.12903044731391,17.3402731970947,0.143456183569873
43.6543372019814,164.451099883725,7.23762548398573,0.466245657232713
52.3903813830628,204.968955403589,21.7709450618267,0.440028806998826
110.062853742761,98.9425762982958,16.2832696922748,0.715041849370199
36.0793015580314,137.920120513666,7.93572879979588,0.34330098852522
52.1078477655741,100.248437547836,7.12983574528529,0.202441499115722
66.284212017671,204.192366247851,41.8040203435168,-0.159256644327565
82.8047013409343,237.103253450412,25.6361837703476,-0.064182612043245
70.9776470476474,215.441811572867,32.6597762922657,0.0678306785125773
41.5753360010658,99.8795564618662,26.7751729359495,0.272567168739007
19.1429020990155,7.38165388318889,18.0870698548919,0.733940214387915
67.2254922371697,163.314609654696,54.1424885061135,0.247728381321946
64.1585514089242,122.4257663082,17.1354803688335,0.112126944058553
32.9656080048519,33.2078989803,12.6999800164266,0.044591869358953
83.679101014013,220.570456616246,17.4111345102927,0.265559992181082
25.4446056311021,180.820327470054,28.1706020692097,0.115165069963703
56.7314295089701,35.4306686028291,3.88463255939431,0.761042164589407
