"nBites","TotalIntake_g","int","linear","quad"
21.3042007376774,22.1319039482793,-12.0131995145501,-0.739569836779182,0.520092976672293
34.8837708017288,32.7857129328042,-4.67486219748066,1.55025027157176,0.62903628083041
17.8262338368361,21.8264904253828,2.71571216051523,-2.17203336975288,0.433316289856768
54.5273213173779,19.9333913570836,-2.92965942251281,0.518236041694491,0.0629524493889171
72.3218484205219,66.145591635579,0.250496451058519,0.836303385174602,0.485540214649016
59.1629866759743,5.34490219010316,-4.14171533806802,-1.68584738640501,0.197294963923829
56.4051955777404,32.0708191883817,0.385288468069425,-3.52121519567591,0.770946644719459
79.0242940382731,32.3743628642039,-3.04287976959157,-0.942461758662574,1.0081016454931
53.8502602626342,31.4332816829818,0.199014211116276,1.4966255867074,0.366276286817891
87.0699403873968,103.794721603951,0.111723963180514,0.576524719737103,0.474785097643841
43.8398491233683,89.9653402126971,-15.4919956842351,2.01362308956077,0.83427371243591
41.1441129229608,10.2825092693725,0.788306695906323,-2.45243843673375,0.23744793062888
46.9590795529354,69.5485578184192,0.0643645363582057,-0.774443347670751,0.399370338981877
31.4935470159266,132.01778501991,-0.185070515606185,2.30795689900372,0.794699042948922
28.9413057042956,66.712514086944,-1.48274597519522,-0.0661526495577096,0.566198450557997
27.2488195982875,29.8513348589119,1.08837702406094,-3.09490935774055,1.04180002982299
61.6684596049396,60.3342346070453,0.120316502132851,1.28660297092772,0.413452434925999
10.4278880077115,98.2771488617102,6.91504965303463,1.76978241761388,0.823319605072917
65.0287213397962,52.4998461730993,-9.23733374197511,-3.07239976203501,0.867272816796441
34.8835802895868,82.9465028855468,-0.0059842036170199,0.234403364345594,0.498548854659666
4.22022650244848,92.1766287586091,-4.62599479073945,-0.372030407692897,1.59057485456882
21.7748352545167,98.1731070128667,-0.594984115234022,-3.2406352479822,1.08739531866169
31.6022740236892,43.4125276731383,-2.74022475704822,-1.31602599611447,0.443769634381586
12.8884427063436,15.7134974862967,-4.06344346168614,-2.61852702096424,0.487949245081966
61.476103575978,92.3590771707704,1.17956366558287,-2.83355655641678,1.31466983158054
33.8092463745378,7.0187089999142,-5.94652211796019,-1.53571925667402,0.170550876771189
68.4761722121112,46.2206408107246,0.100958816037357,0.986700609581506,0.95669908813504
28.6927901574895,4.46791702802443,-5.68836987303537,-0.832495558780423,0.122606750185534
105.596614006143,88.2940413844098,-0.371241269811193,-3.47431571240525,0.904976559220779
54.000775897429,35.3256062620402,-12.7949463865784,2.35567194160713,0.370582239502321
74.0062898779148,16.4079845683611,1.0232492857843,-2.96462127572209,0.4790877119096
32.9828691999999,26.7270409336863,-14.1446806010456,0.411061956843483,0.340578810978794
36.783234543433,86.3275454239036,-3.15996102214178,1.20858913744778,0.435047054860498
57.6158472544962,72.2097568649432,-8.93905046673321,1.03617370624638,0.489509341566719
25.9154405697094,9.64980402288596,-6.40687831629777,0.833151856158127,0.882850622421368
26.4119017891076,15.2787735253706,-10.3477332261954,-2.31962311365931,0.667377365844908
46.7262429299734,14.5071294158454,-7.02437866898814,0.835413485045288,0.583797387828274
63.4363182363404,43.2986037019523,0.304327007837543,-1.25508169858244,1.03949649443625
46.8186045032235,32.7395735204755,-1.51748432897046,-1.84871966998489,0.615744927852334
30.8591796123638,49.6778248311049,-2.07172853370615,-3.27703700458708,1.22685521830811
35.8429340393688,119.745796474204,-2.48995417868032,2.19218953430929,0.682113501735121
22.338514698395,102.496134412557,1.04040694768385,0.680548772352468,1.1614780400929
59.9722373303046,85.9847900531631,-1.53764707659646,-3.46751386178775,1.28690065833116
9.84332592218556,106.676412822071,-6.20413066123367,1.09406148630915,1.38013707759515
12.3554700255399,98.4596566988535,1.39514889392088,0.265660425528239,0.812215442266414
63.2286624070181,13.2045374741158,-3.6533235266877,1.94645390114905,0.024214276005051
45.7829156778193,33.9821881609599,-3.50254172104287,1.32057323134699,0.0946904531664744
17.8363686967942,44.2593566277663,-8.13307085316544,-0.166362676976334,0.623490615722314
45.7573707592693,7.7284123440644,0.430209274855506,-1.39950107598533,0.553226273341689
35.6944116146292,141.171330910395,1.94712174681091,-1.49384834804862,1.39919470388389
23.4341820555915,36.6378794628929,-5.03404806339911,0.63584139767034,0.383438600485127
67.0833474619893,83.8577641462769,-3.3283913232706,0.870353633672933,1.0040232457608
50.1670271865526,35.4550597407516,2.083123030966,-2.73727440899827,0.655793316127205
